,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,name
O32052,19.6981559131308,-1.9587508241254497,0.638219597657445,-3.06908598751112,0.0021471478108919893,0.00981299784647332,UPF0092 membrane protein YrbF OS=Bacillus subtilis (strain 168) GN=yrbF PE=3 SV=1 
P96684,7.20500780674116,-4.01270932719815,1.30926773614687,-3.06485008101353,0.0021777913273032397,0.00991208727570941,Uncharacterized protein YdfG OS=Bacillus subtilis (strain 168) GN=ydfG PE=4 SV=1 
O32248,12.891738774362901,-2.44683212161872,0.8012331547555491,-3.0538328414096005,0.0022593793441343197,0.0102412850598875,Uncharacterized N-acetyltransferase YvbK OS=Bacillus subtilis (strain 168) GN=yvbK PE=1 SV=1 
C0SPC3,3.69884731234165,-5.4186335751325405,1.78095542501149,-3.04254306370278,0.00234588248737915,0.0105899838001688,Putative ADP-ribose pyrophosphatase YjhB OS=Bacillus subtilis (strain 168) GN=yjhB PE=3 SV=1 
C0H3V3,3.70622941639744,-5.421218836435791,1.78444675479855,-3.03803900108402,0.00238123133904328,0.0107058612235035,Uncharacterized protein YczO OS=Bacillus subtilis (strain 168) GN=yczO PE=4 SV=1 
P39138,109.929288074389,-1.11359618112874,0.366902726589579,-3.03512648019763,0.00240434834306932,0.0107614827753801,Arginase OS=Bacillus subtilis (strain 168) GN=rocF PE=1 SV=1 
P51833,3.8827413964799695,5.31647978890914,1.75228021675342,3.03403516063165,0.00241306304547403,0.0107614827753801,Ribonuclease 3 OS=Bacillus subtilis (strain 168) GN=rnc PE=1 SV=2 
P19946,28.3812041371813,1.74980883454965,0.577396276888173,3.03051631018492,0.00244136000736137,0.0108439524824967,50S ribosomal protein L15 OS=Bacillus subtilis (strain 168) GN=rplO PE=1 SV=1 
P12873,3.89090074922517,5.31861916581453,1.7583178703576898,3.0248337092385698,0.00248769863824409,0.0110055787755919,50S ribosomal protein L29 OS=Bacillus subtilis (strain 168) GN=rpmC PE=1 SV=1 
P80859,128.40732318821898,-0.8669745552222149,0.286793203045343,-3.02299547554181,0.0025028598529863,0.0110285378382584,"6-phosphogluconate dehydrogenase, NADP(+)-dependent, decarboxylating OS=Bacillus subtilis (strain 168) GN=gndA PE=1 SV=4 "
O34592,3.68344849391657,-5.41318467660784,1.80062822604255,-3.0062755866629,0.00264469187337595,0.0116072587775945,AB hydrolase superfamily protein YdjP OS=Bacillus subtilis (strain 168) GN=ydjP PE=2 SV=1 
Q45065,20.205536487247,-2.0735280120779,0.69199760501122,-2.996438133690189,0.00273153658062572,0.0119410255263717,Uncharacterized protein YneT OS=Bacillus subtilis (strain 168) GN=yneT PE=4 SV=1 
O31644,3.79559129953448,5.28756517791221,1.76831523674961,2.9901711346622903,0.00278821186715323,0.0120907586202902,Transcriptional regulator ManR OS=Bacillus subtilis (strain 168) GN=manR PE=1 SV=2 
O34828,3.70432558545691,-5.420500014075191,1.81346045089577,-2.98903679503884,0.00279858427377423,0.0120907586202902,UPF0473 protein YrzB OS=Bacillus subtilis (strain 168) GN=yrzB PE=3 SV=1 
P49849,6.86495307506067,4.2257388599895,1.4127643560565502,2.99111372811302,0.00277961951148999,0.0120907586202902,DNA mismatch repair protein MutS OS=Bacillus subtilis (strain 168) GN=mutS PE=3 SV=3 
P26497,6.928627966384339,4.19820887031445,1.4053759346069898,2.98724972225205,0.00281499678430012,0.012114344137883004,Stage 0 sporulation protein J OS=Bacillus subtilis (strain 168) GN=spo0J PE=3 SV=2 
P21477,4.01064027060733,5.37836155521292,1.80243615294947,2.98394012260123,0.00284562452779568,0.0121986849912481,30S ribosomal protein S20 OS=Bacillus subtilis (strain 168) GN=rpsT PE=1 SV=4 
P54170,26.1666854608543,1.6871391511545,0.565893171686849,2.9813739333969504,0.00286958167301129,0.0122538893063725,UPF0403 protein YphP OS=Bacillus subtilis (strain 168) GN=yphP PE=1 SV=1 
P08066,34.6833729345405,1.44326601805561,0.484668252400239,2.9778431141468,0.00290284529833394,0.0123482573075282,Succinate dehydrogenase iron-sulfur subunit OS=Bacillus subtilis (strain 168) GN=sdhB PE=3 SV=3 
O34539,3.65645851894745,-5.40366049521346,1.8173309555422497,-2.97340474982508,0.0029451580032414802,0.0124802480903643,Uncharacterized UDP-glucosyltransferase YjiC OS=Bacillus subtilis (strain 168) GN=yjiC PE=3 SV=1 
P08164,35.249830492177786,-1.42965688406889,0.482284871052628,-2.964341139187169,0.00303331814546547,0.0128047704919267,NH(3)-dependent NAD(+) synthetase OS=Bacillus subtilis (strain 168) GN=nadE PE=1 SV=5 
O32167,12.198631453564,2.3930454361095497,0.8114816498646541,2.9489828100348103,0.00318821709096128,0.01340748327986,Methionine-binding lipoprotein MetQ OS=Bacillus subtilis (strain 168) GN=metQ PE=1 SV=1 
O34789,3.73221269300189,5.270079256628219,1.79017449997621,2.94389136740484,0.00324113742646655,0.0135784014911818,Uncharacterized protein YdjI OS=Bacillus subtilis (strain 168) GN=ydjI PE=4 SV=1 
O07597,13.398089498229401,-2.27840377072683,0.774977314483504,-2.9399618906849105,0.0032825261710036,0.0136999016797358,D-alanine aminotransferase OS=Bacillus subtilis (strain 168) GN=dat PE=3 SV=1 
P25993,3.67443864250689,5.23361522231268,1.78633566012795,2.9298050411969,0.00339174729381647,0.0140788257095405,Carbamoyl-phosphate synthase pyrimidine-specific small chain OS=Bacillus subtilis (strain 168) GN=pyrAA PE=3 SV=1 
P39575,10.2083946661823,-2.8092739911527995,0.959071000288332,-2.92916164737358,0.00339877618846955,0.0140788257095405,Galactose-1-phosphate uridylyltransferase OS=Bacillus subtilis (strain 168) GN=galT PE=3 SV=2 
P37813,3.645769163879121,5.2345237380792895,1.7948303587680805,2.91644483976308,0.0035404532003101797,0.0146109747744144,ATP synthase subunit a OS=Bacillus subtilis (strain 168) GN=atpB PE=1 SV=1 
P54472,20.7211109199974,-1.93229614180062,0.664173300687796,-2.90932523153159,0.00362209838310115,0.0148923450249438,GTP cyclohydrolase 1 type 2 homolog OS=Bacillus subtilis (strain 168) GN=yqfO PE=3 SV=2 
P07343,148.608894307932,-0.867629568574038,0.298444192548021,-2.90717524494779,0.00364708817058244,0.0149395537654229,Fumarate hydratase class II OS=Bacillus subtilis (strain 168) GN=fumC PE=3 SV=2 
P40871,40.2139503865886,4.73222540129598,1.6287119243472998,2.90550178368247,0.0036666475925199705,0.014964251798254996,"2,3-dihydroxybenzoate-AMP ligase OS=Bacillus subtilis (strain 168) GN=dhbE PE=1 SV=2 "
P94521,9.81119667310308,-3.2415093211085897,1.11738296658274,-2.90098329583636,0.0037199370765635398,0.0151259206127914,Putative aminopeptidase YsdC OS=Bacillus subtilis (strain 168) GN=ysdC PE=1 SV=1 
P50863,38.5689219847663,1.33691104149751,0.461194765057756,2.8987992552996404,0.0037459464583891,0.0151758856519353,Iron-sulfur cluster carrier protein OS=Bacillus subtilis (strain 168) GN=salA PE=2 SV=1 
O32174,21.512916171974602,1.88717676579176,0.651849209763868,2.89511245472767,0.0037902272297759398,0.0151883743338123,Glycine cleavage system H protein OS=Bacillus subtilis (strain 168) GN=gcvH PE=1 SV=1 
P05306,3.68330456307481,5.23041574069374,1.80646257983046,2.8953911357436604,0.0037868635518093297,0.0151883743338123,PTS system sucrose-specific EIIBC component OS=Bacillus subtilis (strain 168) GN=sacP PE=3 SV=3 
P42924,3.74782483066958,5.27917099100203,1.82293530478428,2.8959727628001297,0.00377985205486995,0.0151883743338123,50S ribosomal protein L23 OS=Bacillus subtilis (strain 168) GN=rplW PE=1 SV=2 
O07603,9.47356505302249,2.9839283599559,1.03150810104977,2.89278228345385,0.00381845882306495,0.0152462651924543,Putative aminopeptidase YhfE OS=Bacillus subtilis (strain 168) GN=yhfE PE=3 SV=1 
P39815,7.527942832549031,3.7031261423789306,1.28254959092786,2.8873161463487,0.0038854360736212297,0.0154578859619607,Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO OS=Bacillus subtilis (strain 168) GN=trmFO PE=1 SV=2 
P37570,3.55932563475636,5.1979656967316386,1.80400164804076,2.88135307546803,0.0039597179720291895,0.0156780812020013,Protein-arginine kinase OS=Bacillus subtilis (strain 168) GN=mcsB PE=1 SV=1 
P54470,12.3505013351783,2.40614897163648,0.8352930907344359,2.8806044229587204,0.00396913448151933,0.0156780812020013,"Putative pyruvate, phosphate dikinase regulatory protein OS=Bacillus subtilis (strain 168) GN=yqfL PE=1 SV=1 "
P42240,3.35225794148598,-5.27640711387131,1.83265395116503,-2.87910716069287,0.00398802798631028,0.0156966510777906,Probable galactarate dehydratase (L-threo-forming) OS=Bacillus subtilis (strain 168) GN=garD PE=3 SV=3 
P14203,3.60219411540638,5.21902132388654,1.81421661632858,2.87673548842708,0.0040181225745122,0.0157590197425904,Uncharacterized protein YuxH OS=Bacillus subtilis (strain 168) GN=yuxH PE=4 SV=1 
P54575,7.911474796325308,3.358610315551,1.1690489191791598,2.8729424923545896,0.00406668134845164,0.0158931080261043,Riboflavin biosynthesis protein RibC OS=Bacillus subtilis (strain 168) GN=ribC PE=3 SV=2 
P46327,13.721405737973699,-2.16818498617471,0.755368360932514,-2.87036775474426,0.00409994655437795,0.0159666932716268,Uncharacterized protein YxbC OS=Bacillus subtilis (strain 168) GN=yxbC PE=1 SV=1 
O07608,44.3576944939817,1.29096748331393,0.450099505183971,2.8681824095458,0.00412837440779597,0.0160209898070959,Lipoate-protein ligase LplJ OS=Bacillus subtilis (strain 168) GN=lplJ PE=1 SV=1 
C0SPB1,14.070936454026,-2.43707434076659,0.8521448082919679,-2.85992981128576,0.00423734780121473,0.0163863869515507,Uncharacterized protein YukJ OS=Bacillus subtilis (strain 168) GN=yukJ PE=4 SV=1 
P39761,3.36090926616878,-5.27980996901153,1.85281865287122,-2.84960968027263,0.00437729104776704,0.0168685850133462,Adenine deaminase OS=Bacillus subtilis (strain 168) GN=adeC PE=1 SV=2 
P37954,9.83729218209641,2.82235300549668,0.991658313229934,2.84609423209895,0.00442590955305991,0.0169967221030703,UvrABC system protein B OS=Bacillus subtilis (strain 168) GN=uvrB PE=1 SV=2 
P71086,19.170262781519497,2.2671645453364704,0.800708810801765,2.83144698141428,0.0046337915083471,0.0177334720008024,Peroxide operon regulator OS=Bacillus subtilis (strain 168) GN=perR PE=1 SV=1 
P19465,10.504055725621999,-2.91790004669638,1.03321510719121,-2.8240973504817,0.004741398116546921,0.0180827114375893,GTP cyclohydrolase 1 OS=Bacillus subtilis (strain 168) GN=folE PE=1 SV=1 
O07021,93.68165196646099,-0.948497888469882,0.336502638664736,-2.81869376190802,0.00482194981825931,0.0183267233642433,Lactate utilization protein B OS=Bacillus subtilis (strain 168) GN=lutB PE=1 SV=2 
P18579,11.3497690176863,2.61566275544541,0.929022815267588,2.8154989441158302,0.00487015569810955,0.0184465486373601,UDP-N-acetylenolpyruvoylglucosamine reductase OS=Bacillus subtilis (strain 168) GN=murB PE=3 SV=1 
P54569,24.910993727072395,-1.63221070895924,0.5811828365348051,-2.8084289596213696,0.00497838649607869,0.0187921346916827,Uncharacterized oxidoreductase YqkF OS=Bacillus subtilis (strain 168) GN=yqkF PE=3 SV=1 
O31489,3.4470388982966806,5.1368742250865305,1.83240755574828,2.8033470004923906,0.00505752222663978,0.019006526683732,Uncharacterized protein YdcI OS=Bacillus subtilis (strain 168) GN=ydcI PE=4 SV=2 
P46318,3.3673415862736804,5.112697830478349,1.8242820938505,2.8025807235146405,0.00506955277730646,0.019006526683732,Lichenan-specific phosphotransferase enzyme IIB component OS=Bacillus subtilis (strain 168) GN=licB PE=1 SV=1 
Q03522,3.40346384982394,5.1203850624988485,1.82852216317165,2.8002860264036,0.00510573441733638,0.0190775076539664,UDP-N-acetylmuramoylalanine--D-glutamate ligase OS=Bacillus subtilis (strain 168) GN=murD PE=3 SV=1 
O34347,3.20448331509664,-5.21004770508001,1.86740221824898,-2.7899975988918704,0.00527084324506521,0.0196281233301082,Argininosuccinate synthase OS=Bacillus subtilis (strain 168) GN=argG PE=3 SV=1 
Q08432,7.36039036909326,3.24434027582884,1.16689218551776,2.7803256514133703,0.00543044111006552,0.0201545901601761,Cystathionine beta-lyase PatB OS=Bacillus subtilis (strain 168) GN=patB PE=1 SV=1 
P71007,3.3584756657057704,5.11640400766474,1.84498776906222,2.77313708711756,0.00555187272896469,0.0205363586563042,Antilisterial bacteriocin subtilosin biosynthesis protein AlbE OS=Bacillus subtilis (strain 168) GN=albE PE=2 SV=1 
P37253,6.2088977081953605,-3.79538907447725,1.3705680552841597,-2.7692087670103698,0.00561926163504184,0.0207163445611876,Ketol-acid reductoisomerase (NADP(+)) OS=Bacillus subtilis (strain 168) GN=ilvC PE=1 SV=1 
P94427,3.18233700292928,-5.20104511257372,1.88220999503523,-2.76326505878339,0.00572262737872101,0.0210273285078586,Probable 4-aminobutyrate aminotransferase OS=Bacillus subtilis (strain 168) GN=gabT PE=3 SV=1 
O31632,3.15598163827367,-5.19033538956379,1.88810081069361,-2.7489715380488904,0.0059782577088927785,0.0218938841921702,Cystathionine beta-lyase MetC OS=Bacillus subtilis (strain 168) GN=metC PE=1 SV=1 
O34863,12.3591506431728,-2.24163316913506,0.8180141674734251,-2.74033538570453,0.00613765185942895,0.0223302294685588,UvrABC system protein A OS=Bacillus subtilis (strain 168) GN=uvrA PE=3 SV=1 
P54466,67.5000661765955,-1.53320024167306,0.559495099030769,-2.74032827870892,0.0061377845917196,0.0223302294685588,UPF0365 protein YqfA OS=Bacillus subtilis (strain 168) GN=yqfA PE=3 SV=1 
P39645,211.736001220236,-0.8759054648488019,0.3198310546364569,-2.73865045983236,0.00616919245703472,0.0223709077294439,Putative heme-dependent peroxidase YwfI OS=Bacillus subtilis (strain 168) GN=ywfI PE=3 SV=1 
P31103,39.865383537774704,1.3399539047917302,0.489503586507483,2.73737300752392,0.00619320263810503,0.0223845820841312,Nucleoside diphosphate kinase OS=Bacillus subtilis (strain 168) GN=ndk PE=1 SV=3 
P50735,30.512218376118497,1.42039090946991,0.519399282087715,2.7346801554300897,0.0062440916003658605,0.0224950010097871,Cryptic catabolic NAD-specific glutamate dehydrogenase GudB OS=Bacillus subtilis (strain 168) GN=gudB PE=1 SV=2 
P50736,22.508072007000603,1.65536912641447,0.605829132101412,2.73240265068232,0.0062874249032381395,0.022577571243446,Uncharacterized protein YpdA OS=Bacillus subtilis (strain 168) GN=ypdA PE=4 SV=2 
O31590,17.8457675034124,1.7745543532537902,0.65011467906176,2.72960203854312,0.00634108218292129,0.0226965595285144,Putative tRNA (cytidine(34)-2'-O)-methyltransferase OS=Bacillus subtilis (strain 168) GN=cspR PE=3 SV=2 
P94534,3.2093600978731205,5.0502054341118,1.8584507693014896,2.71742761096112,0.0065791545545984,0.0234727256044704,Probable glycolate oxidase iron-sulfur subunit OS=Bacillus subtilis (strain 168) GN=glcF PE=4 SV=1 
O34885,3.25222857852315,5.07346858575898,1.86942579010617,2.71391815209248,0.00664925922769934,0.023646561755098,Type-2 restriction enzyme BsuMI component YdiS OS=Bacillus subtilis (strain 168) GN=ydiS PE=2 SV=1 
O32118,3.00693779125732,-5.119203611636911,1.8895191726716205,-2.70926259213279,0.0067432945692870285,0.0237518592153868,Putative disulfide oxidoreductase YuzD OS=Bacillus subtilis (strain 168) GN=yuzD PE=4 SV=1 
P26902,3.00693779125732,-5.119203611636911,1.8895191726716205,-2.70926259213279,0.0067432945692870285,0.0237518592153868,D-aminopeptidase OS=Bacillus subtilis (strain 168) GN=dppA PE=1 SV=3 
Q45493,52.986937929669,1.07634382979504,0.3971640167939939,2.7100738845466203,0.00672682216704637,0.0237518592153868,Ribonuclease J1 OS=Bacillus subtilis (strain 168) GN=rnjA PE=1 SV=1 
P39065,2.99955568720153,-5.1160191746055,1.8901813635519,-2.7066287252942995,0.00679702255198162,0.0238651014047355,Acetoin utilization protein AcuA OS=Bacillus subtilis (strain 168) GN=acuA PE=1 SV=1 
O07552,2.9854260894034703,-5.10992849881347,1.89435450180397,-2.6974510282776203,0.0069872561149068,0.0244553964021738,Stress response protein NhaX OS=Bacillus subtilis (strain 168) GN=nhaX PE=2 SV=2 
P23966,29.308486044929104,-1.3724858522920502,0.5099920233683,-2.6911908214315097,0.00711974579434869,0.0248405010995257,"1,4-dihydroxy-2-naphthoyl-CoA synthase OS=Bacillus subtilis (strain 168) GN=menB PE=1 SV=2 "
Q45497,2.97867859566119,-5.10701821191361,1.8990863213718,-2.6891975127410603,0.0071624026732067594,0.0249107464042977,UPF0223 protein YktA OS=Bacillus subtilis (strain 168) GN=yktA PE=3 SV=1 
O31753,8.63171799223572,3.1696621066374,1.18118505707659,2.68345936790147,0.00728648287801613,0.0252628528623381,1-deoxy-D-xylulose 5-phosphate reductoisomerase OS=Bacillus subtilis (strain 168) GN=dxr PE=3 SV=2 
P54501,3.12291656875035,5.00859059601343,1.86723267766153,2.68236018785084,0.00731047022047232,0.0252668126995075,Probable metallo-hydrolase YqgX OS=Bacillus subtilis (strain 168) GN=yqgX PE=3 SV=1 
O32214,2.9719311019189103,-5.10407954324495,1.91289541713563,-2.66824809005387,0.0076247932863852,0.0262710946253646,Sulfite reductase [NADPH] flavoprotein alpha-component OS=Bacillus subtilis (strain 168) GN=cysJ PE=1 SV=1 
O32201,3.04130987028223,-5.1339925980613605,1.92656262716613,-2.66484594150629,0.00770235993410577,0.0264559319475807,Protein LiaH OS=Bacillus subtilis (strain 168) GN=liaH PE=2 SV=1 
P20278,3.13852870641804,5.0202264221508885,1.88956981164662,2.65680918016792,0.00788840795515764,0.027011081109611,50S ribosomal protein L36 OS=Bacillus subtilis (strain 168) GN=rpmJ PE=1 SV=1 
P32959,10.231180663668901,-2.29276440306634,0.863785712078743,-2.65432082402554,0.007946823092436741,0.0271271183340588,Penicillin-binding protein 4* OS=Bacillus subtilis (strain 168) GN=pbpE PE=1 SV=1 
P81101,3.181397187068069,5.0437358988978085,1.90185905710887,2.65200298625971,0.008001583420119359,0.0272300038850831,Ribosome-recycling factor OS=Bacillus subtilis (strain 168) GN=frr PE=1 SV=2 
O32294,3.0453389601955,4.96125276690282,1.8857138954754695,2.63096792085306,0.00851420722365673,0.0287972880408696,Response regulator aspartate phosphatase G OS=Bacillus subtilis (strain 168) GN=rapG PE=2 SV=1 
P32726,5.02154961643594,-4.06353492508022,1.54391425066731,-2.63196931003383,0.00848915308941275,0.0287972880408696,Ribosome maturation factor RimP OS=Bacillus subtilis (strain 168) GN=rimP PE=3 SV=1 
O34443,5.76936171247009,3.97903548854192,1.51625596612252,2.62425050746371,0.00868398885745515,0.029192983818679,Adenine phosphoribosyltransferase OS=Bacillus subtilis (strain 168) GN=apt PE=3 SV=1 
P21464,82.0219633528432,1.07919711858685,0.41115222605146295,2.62481156663316,0.008669693232922479,0.029192983818679,30S ribosomal protein S2 OS=Bacillus subtilis (strain 168) GN=rpsB PE=1 SV=3 
O34860,6.8366898444083715,3.1040920903183,1.1863628178268,2.6164778967065296,0.00888421161411013,0.029775569833957,RsbT co-antagonist protein RsbRB OS=Bacillus subtilis (strain 168) GN=rsbRB PE=1 SV=1 
P28618,2.8302693589583496,-5.03182646601972,1.92416542685512,-2.6150695755114,0.00892092812871753,0.0298082976143855,Pyrrolidone-carboxylate peptidase OS=Bacillus subtilis (strain 168) GN=pcp PE=1 SV=1 
P36839,2.82352186521607,-5.02876096055672,1.92487712581749,-2.6125101145981096,0.008988003269599771,0.0299419626993294,Acetylornithine aminotransferase OS=Bacillus subtilis (strain 168) GN=argD PE=3 SV=2 
C0H410,2.82288725490256,-5.0284445273430896,1.92902984357681,-2.6067219976334504,0.009141354524430793,0.0300692263353189,Uncharacterized protein YkzW OS=Bacillus subtilis (strain 168) GN=ykzW PE=4 SV=1 
P40762,3.00992326446796,4.94560993785802,1.8977449228606105,2.60604566940594,0.009159424810141441,0.0300692263353189,Uncharacterized HTH-type transcriptional regulator YvmB OS=Bacillus subtilis (strain 168) GN=yvmB PE=4 SV=1 
P54955,2.8161397611602794,-5.025371639819429,1.92565530911821,-2.60969427707217,0.00906231718714453,0.0300692263353189,Uncharacterized hydrolase YxeP OS=Bacillus subtilis (strain 168) GN=yxeP PE=1 SV=2 
P70949,14.101886223956,-2.21267383498288,0.848182281172812,-2.60872442645623,0.00908803963864479,0.0300692263353189,MIP18 family protein YitW OS=Bacillus subtilis (strain 168) GN=yitW PE=3 SV=2 
P94405,3.0085101288225298,4.95959152031881,1.90318417933449,2.60594406688116,0.00916214220162973,0.0300692263353189,Phenolic acid decarboxylase subunit C OS=Bacillus subtilis (strain 168) GN=bsdC PE=1 SV=1 
Q00828,2.8087576571044903,-5.02196836952689,1.93338056139256,-2.5975063936247005,0.00939033720530589,0.0307269613877761,Response regulator aspartate phosphatase A OS=Bacillus subtilis (strain 168) GN=rapA PE=2 SV=2 
P06629,2.8296347486448403,-5.03152345672933,1.9414253896391,-2.59166460044321,0.009551283852682509,0.0310697645325496,Uncharacterized protein YwjG OS=Bacillus subtilis (strain 168) GN=ywjG PE=4 SV=1 
P96591,5.6168957469909095,-3.64954712391611,1.40797510219205,-2.59205373605982,0.00954048683861047,0.0310697645325496,Putative thiamine pyrophosphate-containing protein YdaP OS=Bacillus subtilis (strain 168) GN=ydaP PE=2 SV=1 
P34958,3.1686113206912405,5.00767185762993,1.9345016791674,2.58861075777676,0.00963639518867125,0.0312547011104704,Quinol oxidase subunit 3 OS=Bacillus subtilis (strain 168) GN=qoxC PE=3 SV=1 
P96613,24.1272720193725,1.53844323002134,0.595147580555404,2.58497771021035,0.00973852929298622,0.0314936064270256,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase OS=Bacillus subtilis (strain 168) GN=murF PE=3 SV=1 
O34328,2.95889543107273,4.91692566717743,1.90825841583873,2.57665608932546,0.00997611522522842,0.0321678817466549,Guanylate kinase OS=Bacillus subtilis (strain 168) GN=gmk PE=3 SV=2 
P37502,2.8013755530487,-5.0185368619958695,1.94940259780538,-2.57439733980333,0.0100414881086905,0.0322845518843364,Probable metallo-hydrolase YybB OS=Bacillus subtilis (strain 168) GN=yybB PE=3 SV=1 
P08877,23.7138919632304,1.91573937907779,0.745917276894441,2.56830004937518,0.0102198652437216,0.0327628143755249,Phosphocarrier protein HPr OS=Bacillus subtilis (strain 168) GN=ptsH PE=1 SV=3 
P37809,598.687283852008,-0.627195080238057,0.24503039605397695,-2.5596623534816296,0.0104773903774246,0.0334913114376638,ATP synthase subunit beta OS=Bacillus subtilis (strain 168) GN=atpD PE=1 SV=1 
O31775,7.65703005036444,-2.72271323578589,1.06631211774302,-2.55339237966163,0.0106679240780916,0.034002086542851,Uncharacterized protein ymdB OS=Bacillus subtilis (strain 168) GN=ymdB PE=1 SV=2 
O34658,2.88806403961766,4.8843520413562,1.92170772864355,2.54167268443253,0.011032343376396005,0.0350252779231162,UPF0298 protein YlbG OS=Bacillus subtilis (strain 168) GN=ylbG PE=3 SV=1 
P12047,6.414184535583152,3.4491819993200696,1.35774181765196,2.54038135562842,0.0110731656117093,0.0350252779231162,Adenylosuccinate lyase OS=Bacillus subtilis (strain 168) GN=purB PE=1 SV=1 
P38494,132.350852898003,-0.763973807455162,0.300772239262862,-2.5400409603210803,0.0110839487098469,0.0350252779231162,30S ribosomal protein S1 homolog OS=Bacillus subtilis (strain 168) GN=ypfD PE=1 SV=1 
C0SP85,10.3762614439208,2.2971013584890496,0.9065227897267673,2.5339697848979803,0.0112778455713937,0.0355364592648473,Protein YukE OS=Bacillus subtilis (strain 168) GN=yukE PE=1 SV=1 
P37560,7.17648984993298,4.24999440496859,1.678595153869,2.53187577431805,0.0113454178066087,0.0356478184491739,Uncharacterized protein YabR OS=Bacillus subtilis (strain 168) GN=yabR PE=3 SV=1 
P54439,6.8701751849453,3.1291928024756497,1.25243751330832,2.49848217513852,0.0124726414933236,0.0389681963039996,Uncharacterized NAD(P)H oxidoreductase YrkL OS=Bacillus subtilis (strain 168) GN=yrkL PE=3 SV=2 
P94558,2.66034842040165,-4.94209887612545,1.97762720665555,-2.49900429135138,0.0124542802880972,0.0389681963039996,Non-canonical purine NTP pyrophosphatase OS=Bacillus subtilis (strain 168) GN=ysnA PE=3 SV=1 
O31631,2.63335844543253,-4.92897105395643,1.9810203894005305,-2.4880970838709904,0.012842866899164,0.0400118613816207,Cystathionine gamma-synthase/O-acetylhomoserine (thiol)-lyase OS=Bacillus subtilis (strain 168) GN=metI PE=1 SV=1 
P50849,30.5930344225592,-1.26628147066844,0.50939186534255,-2.48586904664625,0.0129235511698233,0.0401501336905184,Polyribonucleotide nucleotidyltransferase OS=Bacillus subtilis (strain 168) GN=pnp PE=1 SV=3 
O32162,75.565686646182,-1.03748434826931,0.418129330036861,-2.48125226751695,0.0130921680316247,0.0405600499803274,FeS cluster assembly protein SufB OS=Bacillus subtilis (strain 168) GN=sufB PE=3 SV=1 
P34959,2.75804546202215,4.8173150109765315,1.943022269155,2.47928965480746,0.0131644351573655,0.0406656771941625,Quinol oxidase subunit 4 OS=Bacillus subtilis (strain 168) GN=qoxD PE=3 SV=3 
P54574,2.6892422263112903,-4.95621557465938,1.99981848755364,-2.47833271144636,0.0131997993785753,0.0406656771941625,Ferric uptake regulation protein OS=Bacillus subtilis (strain 168) GN=fur PE=1 SV=2 
P23129,182.400693920581,0.781965714205245,0.315825457032147,2.47594263474983,0.0132884927431611,0.0408252027053781,2-oxoglutarate dehydrogenase E1 component OS=Bacillus subtilis (strain 168) GN=odhA PE=3 SV=3 
P28368,47.4638334278673,1.14920762683295,0.464640470174872,2.47332658388632,0.0133861753033329,0.0408980936063154,Ribosome hibernation promotion factor OS=Bacillus subtilis (strain 168) GN=yvyD PE=1 SV=2 
P35146,2.76620481476735,4.8203889090503615,1.94880583938835,2.47350906469127,0.0133793409915374,0.0408980936063154,3-dehydroquinate dehydratase OS=Bacillus subtilis (strain 168) GN=aroD PE=3 SV=1 
P45693,20.6392508363342,-1.80765745036017,0.731325833773928,-2.47175385700783,0.0134452054255994,0.0409652815446636,Stage V sporulation protein S OS=Bacillus subtilis (strain 168) GN=spoVS PE=1 SV=1 
P25811,5.92955300193826,-3.30749128305604,1.3387236712260702,-2.47063031314511,0.0134875168397314,0.0409813011668763,tRNA modification GTPase MnmE OS=Bacillus subtilis (strain 168) GN=mnmE PE=3 SV=1 
P20692,2.72937598339438,4.81861284205639,1.9566739507054096,2.46265497648149,0.0137912556924266,0.0417893939611613,Prephenate dehydrogenase OS=Bacillus subtilis (strain 168) GN=tyrA PE=4 SV=2 
P20668,2.7137638457266897,4.8048767906984,1.9557873910420096,2.45674801499689,0.014020098906035,0.0422513062399856,HTH-type transcriptional regulator GltC OS=Bacillus subtilis (strain 168) GN=gltC PE=1 SV=3 
P42414,7.782348643483701,-2.40483208016616,0.978821479603228,-2.4568648423418,0.0140155405734448,0.0422513062399856,5-dehydro-2-deoxygluconokinase OS=Bacillus subtilis (strain 168) GN=iolC PE=1 SV=1 
O34499,52.4306009293482,-1.00958010966347,0.411406926263711,-2.45396964711365,0.014128890678638003,0.0424634594852544,6-phosphogluconolactonase OS=Bacillus subtilis (strain 168) GN=pgl PE=1 SV=1 
P54941,8.46138193233455,2.33001504352219,0.951932492712063,2.44766836026781,0.0143783932418586,0.0430962138902319,Iron(3+)-hydroxamate-binding protein YxeB OS=Bacillus subtilis (strain 168) GN=yxeB PE=1 SV=2 
P17889,59.5324210318594,0.9823302167357132,0.401682332800285,2.4455400114003103,0.0144635399158583,0.0432342571538901,Translation initiation factor IF-2 OS=Bacillus subtilis (strain 168) GN=infB PE=3 SV=1 
O32028,23.4649139130771,1.37340839302156,0.564969695359959,2.43094170236249,0.0150596374489869,0.0448760866883845,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase OS=Bacillus subtilis (strain 168) GN=mtnN PE=3 SV=1 
